1839,121.41,15.82,22.222,1
1838,121.35,15.854,22.222,1
1837,121.29,15.889,22.222,1
1836,121.22,15.923,22.222,1
1835,121.16,15.957,22.222,1
1834,121.1,15.991,22.222,1
1833,121.04,16.024,22.222,1
1832,120.97,16.058,22.222,1
1831,120.91,16.091,22.222,1
1830,120.85,16.124,22.222,1
1829,120.79,16.156,22.222,1
1828,120.73,16.189,22.222,1
1827,120.66,16.221,22.222,1
1826,120.6,16.253,22.222,1
1825,120.54,16.285,22.222,1
1824,120.48,16.316,22.222,1
1823,120.42,16.348,22.222,1
1822,120.36,16.379,22.222,1
1821,120.3,16.41,22.222,1
1820,120.24,16.441,22.222,1
1819,120.18,16.472,22.222,1
1818,120.11,16.502,22.222,1
1817,120.05,16.532,22.222,1
1816,119.99,16.562,22.222,1
1815,119.93,16.592,22.222,1
1814,119.87,16.622,22.222,1
1813,119.81,16.652,22.222,1
1812,119.75,16.681,22.222,1
1811,119.69,16.711,22.222,1
1810,119.63,16.74,22.222,1
1809,119.57,16.769,22.222,1
1808,119.51,16.798,22.222,1
1807,119.45,16.826,22.222,1
1806,119.4,16.855,22.222,1
1805,119.34,16.883,22.222,1
1804,119.28,16.911,22.222,1
1803,119.22,16.939,22.222,1
1802,119.16,16.967,22.222,1
1801,119.1,16.995,22.222,1
1800,119.04,17.023,22.222,1
1799,118.98,17.05,22.222,1
1798,118.92,17.078,22.222,1
1797,118.87,17.105,22.222,1
1796,118.81,17.132,22.222,1
1795,118.75,17.159,22.222,1
1794,118.69,17.185,22.222,1
1793,118.63,17.212,22.222,1
1792,118.57,17.239,22.222,1
1791,118.52,17.265,22.222,1
1790,118.46,17.291,22.222,1
1789,118.4,17.317,22.222,1
1788,118.34,17.343,22.222,1
1787,118.29,17.369,22.222,1
1786,118.23,17.395,22.222,1
1785,118.17,17.42,22.222,1
1784,118.11,17.446,22.222,1
1783,118.06,17.471,22.222,1
1782,118,17.496,22.222,1
1781,117.94,17.522,22.222,1
1780,117.88,17.547,22.222,1
1779,117.83,17.572,22.222,1
1778,117.77,17.596,22.222,1
1777,117.71,17.621,22.222,1
1776,117.66,17.646,22.222,1
1775,117.6,17.67,22.222,1
1774,117.54,17.694,22.222,1
1773,117.49,17.719,22.222,1
1772,117.43,17.743,22.222,1
1771,117.37,17.767,22.222,1
1770,117.32,17.791,22.222,1
1769,117.26,17.814,22.222,1
1768,117.21,17.838,22.222,1
1767,117.15,17.862,22.222,1
1766,117.09,17.885,22.222,1
1765,117.04,17.909,22.222,1
1764,116.98,17.932,22.222,1
1763,116.93,17.955,22.222,1
1762,116.87,17.978,22.222,1
1761,116.82,18.001,22.222,1
1760,116.76,18.024,22.222,1
1759,116.7,18.047,22.222,1
1758,116.65,18.07,22.222,1
1757,116.59,18.092,22.222,1
1756,116.54,18.115,22.222,0
1755,116.48,18.113,22.222,0
1754,116.43,18.111,22.222,0
1753,116.37,18.109,22.222,0
1752,116.32,18.107,22.222,0
1751,116.26,18.104,22.222,0
1750,116.21,18.102,22.222,0
1749,116.15,18.1,22.222,0
1748,116.1,18.098,22.222,0
1747,116.04,18.096,22.222,0
1746,115.99,18.094,22.222,0
1745,115.93,18.092,22.222,0
1744,115.88,18.09,22.222,0
1743,115.82,18.088,22.222,0
1742,115.76,18.086,22.222,0
1741,115.71,18.084,22.222,0
1740,115.65,18.082,22.222,0
1739,115.6,18.079,22.222,0
1738,115.54,18.077,22.222,0
1737,115.49,18.075,22.222,0
1736,115.43,18.073,22.222,0
1735,115.38,18.071,22.222,0
1734,115.32,18.069,22.222,0
1733,115.27,18.067,22.222,0
1732,115.21,18.065,22.222,0
1731,115.16,18.063,22.222,0
1730,115.1,18.061,22.222,0
1729,115.05,18.059,22.222,0
1728,114.99,18.057,22.222,0
1727,114.93,18.054,22.222,0
1726,114.88,18.053,22.222,0
1725,114.82,18.05,22.222,0
1724,114.77,18.048,22.222,0
1723,114.71,18.046,22.222,0
1722,114.66,18.044,22.222,0
1721,114.6,18.042,22.222,0
1720,114.55,18.04,22.222,0
1719,114.49,18.038,22.222,0
1718,114.44,18.036,22.222,0
1717,114.38,18.034,22.222,0
1716,114.33,18.031,22.222,0
1715,114.27,18.029,22.222,0
1714,114.21,18.027,22.222,0
1713,114.16,18.025,22.222,0
1712,114.1,18.023,22.222,0
1711,114.05,18.021,22.222,0
1710,113.99,18.019,22.222,0
1709,113.94,18.017,22.222,0
1708,113.88,18.015,22.222,0
1707,113.83,18.013,22.222,0
1706,113.77,18.011,22.222,0
1705,113.71,18.009,22.222,0
1704,113.66,18.006,22.222,0
1703,113.6,18.004,22.222,0
1702,113.55,18.002,22.222,0
1701,113.49,18,22.222,0
1700,113.44,17.998,22.222,0
1699,113.38,17.996,22.222,0
1698,113.33,17.994,22.222,0
1697,113.27,17.992,22.222,0
1696,113.21,17.99,22.222,0
1695,113.16,17.988,22.222,0
1694,113.1,17.986,22.222,0
1693,113.05,17.984,22.222,0
1692,112.99,17.981,22.222,0
1691,112.94,17.979,22.222,0
1690,112.88,17.977,22.222,0
1689,112.83,17.975,22.222,0
1688,112.77,17.973,22.222,0
1687,112.71,17.971,22.222,0
1686,112.66,17.969,22.222,0
1685,112.6,17.967,22.222,0
1684,112.55,17.965,22.222,0
1683,112.49,17.963,22.222,0
1682,112.44,17.961,22.222,0
1681,112.38,17.958,22.222,0
1680,112.32,17.956,22.222,0
1679,112.27,17.954,22.222,0
1678,112.21,17.952,22.222,0
1677,112.16,17.95,22.222,0
1676,112.1,17.948,22.222,0
1675,112.05,17.946,22.222,0
1674,111.99,17.944,22.222,0
1673,111.93,17.942,22.222,0
1672,111.88,17.94,22.222,0
1671,111.82,17.938,22.222,0
1670,111.77,17.936,22.222,0
1669,111.71,17.933,22.222,0
1668,111.66,17.931,22.222,0
1667,111.6,17.929,22.222,0
1666,111.54,17.927,22.222,0
1665,111.49,17.925,22.222,0
1664,111.43,17.923,22.222,0
1663,111.38,17.921,22.222,0
1662,111.32,17.919,22.222,0
1661,111.27,17.917,22.222,0
1660,111.21,17.915,22.222,0
1659,111.15,17.912,22.222,0
1658,111.1,17.911,22.222,0
1657,111.04,17.908,22.222,0
1656,110.99,17.906,22.222,0
1655,110.93,17.904,22.222,0
1654,110.87,17.902,22.222,0
1653,110.82,17.9,22.222,0
1652,110.76,17.898,22.222,0
1651,110.71,17.896,22.222,0
1650,110.65,17.894,22.222,0
1649,110.59,17.892,22.222,0
1648,110.54,17.889,22.222,0
1647,110.48,17.887,22.222,0
1646,110.43,17.885,22.222,0
1645,110.37,17.883,22.222,0
1644,110.32,17.881,22.222,0
1643,110.26,17.879,22.222,0
1642,110.2,17.877,22.222,0
1641,110.15,17.875,22.222,0
1640,110.09,17.873,22.222,0
1639,110.04,17.871,22.222,0
1638,109.98,17.869,22.222,0
1637,109.92,17.867,22.222,0
1636,109.87,17.864,22.222,0
1635,109.81,17.863,22.222,0
1634,109.76,17.86,22.222,0
1633,109.7,17.858,22.222,0
1632,109.64,17.856,22.222,0
1631,109.59,17.854,22.222,0
1630,109.53,17.852,22.222,0
1629,109.48,17.85,22.222,0
1628,109.42,17.848,22.222,0
1627,109.36,17.846,22.222,0
1626,109.31,17.844,22.222,0
1625,109.25,17.841,22.222,0
1624,109.2,17.839,22.222,0
1623,109.14,17.837,22.222,0
1622,109.08,17.835,22.222,0
1621,109.03,17.833,22.222,0
1620,108.97,17.831,22.222,0
1619,108.92,17.829,22.222,0
1618,108.86,17.827,22.222,0
1617,108.8,17.825,22.222,0
1616,108.75,17.823,22.222,0
1615,108.69,17.821,22.222,0
1614,108.63,17.819,22.222,0
1613,108.58,17.816,22.222,0
1612,108.52,17.814,22.222,0
1611,108.47,17.812,22.222,0
1610,108.41,17.81,22.222,0
1609,108.35,17.808,22.222,0
1608,108.3,17.806,22.222,0
1607,108.24,17.804,22.222,0
1606,108.19,17.802,22.222,0
1605,108.13,17.8,22.222,0
1604,108.07,17.797,22.222,0
1603,108.02,17.796,22.222,0
1602,107.96,17.793,22.222,0
1601,107.9,17.791,22.222,0
1600,107.85,17.789,22.222,0
1599,107.79,17.787,22.222,0
1598,107.74,17.785,22.222,0
1597,107.68,17.783,22.222,0
1596,107.62,17.781,22.222,0
1595,107.57,17.779,22.222,0
1594,107.51,17.777,22.222,0
1593,107.45,17.775,22.222,0
1592,107.4,17.773,22.222,0
1591,107.34,17.771,22.222,0
1590,107.29,17.768,22.222,0
1589,107.23,17.766,22.222,0
1588,107.17,17.764,22.222,0
1587,107.12,17.762,22.222,0
1586,107.06,17.76,22.222,0
1585,107,17.758,22.222,0
1584,106.95,17.756,22.222,0
1583,106.89,17.754,22.222,0
1582,106.84,17.752,22.222,0
1581,106.78,17.749,22.222,0
1580,106.72,17.747,22.222,0
1579,106.67,17.745,22.222,0
1578,106.61,17.743,22.222,0
1577,106.55,17.741,22.222,0
1576,106.5,17.739,22.222,0
1575,106.44,17.737,22.222,0
1574,106.38,17.735,22.222,0
1573,106.33,17.733,22.222,0
1572,106.27,17.731,22.222,0
1571,106.22,17.729,22.222,0
1570,106.16,17.727,22.222,0
1569,106.1,17.724,22.222,0
1568,106.05,17.722,22.222,0
1567,105.99,17.72,22.222,0
1566,105.93,17.718,22.222,0
1565,105.88,17.716,22.222,0
1564,105.82,17.714,22.222,0
1563,105.76,17.712,22.222,0
1562,105.71,17.71,22.222,0
1561,105.65,17.708,22.222,0
1560,105.59,17.706,22.222,0
1559,105.54,17.704,22.222,0
1558,105.48,17.701,22.222,0
1557,105.43,17.699,22.222,0
1556,105.37,17.697,22.222,0
1555,105.31,17.695,22.222,0
1554,105.26,17.693,22.222,0
1553,105.2,17.691,22.222,0
1552,105.14,17.689,22.222,0
1551,105.09,17.687,22.222,0
1550,105.03,17.685,22.222,0
1549,104.97,17.682,22.222,0
1548,104.92,17.681,22.222,0
1547,104.86,17.678,22.222,0
1546,104.8,17.676,22.222,0
1545,104.75,17.674,22.222,0
1544,104.69,17.672,22.222,0
1543,104.63,17.67,22.222,0
1542,104.58,17.668,22.222,0
1541,104.52,17.666,22.222,0
1540,104.46,17.664,22.222,0
1539,104.41,17.662,22.222,0
1538,104.35,17.66,22.222,0
1537,104.29,17.657,22.222,0
1536,104.24,17.655,22.222,0
1535,104.18,17.653,22.222,0
1534,104.12,17.651,22.222,0
1533,104.07,17.649,22.222,0
1532,104.01,17.647,22.222,0
1531,103.95,17.645,22.222,0
1530,103.9,17.643,22.222,0
1529,103.84,17.641,22.222,0
1528,103.78,17.639,22.222,0
1527,103.73,17.637,22.222,0
1526,103.67,17.634,22.222,0
1525,103.61,17.633,22.222,0
1524,103.56,17.63,22.222,0
1523,103.5,17.628,22.222,0
1522,103.44,17.626,22.222,0
1521,103.39,17.624,22.222,0
1520,103.33,17.622,22.222,0
1519,103.27,17.62,22.222,0
1518,103.22,17.618,22.222,0
1517,103.16,17.616,22.222,0
1516,103.1,17.614,22.222,0
1515,103.05,17.611,22.222,0
1514,102.99,17.609,22.222,0
1513,102.93,17.607,22.222,0
1512,102.88,17.605,22.222,0
1511,102.82,17.603,22.222,0
1510,102.76,17.601,22.222,0
1509,102.71,17.599,22.222,0
1508,102.65,17.597,22.222,0
1507,102.59,17.595,22.222,0
1506,102.53,17.592,22.222,0
1505,102.48,17.591,22.222,0
1504,102.42,17.588,22.222,0
1503,102.36,17.586,22.222,0
1502,102.31,17.584,22.222,0
1501,102.25,17.582,22.222,0
1500,102.19,17.58,22.222,0
1499,102.14,17.578,22.222,0
1498,102.08,17.576,22.222,0
1497,102.02,17.574,22.222,0
1496,101.97,17.572,22.222,0
1495,101.91,17.569,22.222,0
1494,101.85,17.567,22.222,0
1493,101.8,17.565,22.222,0
1492,101.74,17.563,22.222,0
1491,101.68,17.561,22.222,0
1490,101.62,17.559,22.222,0
1489,101.57,17.557,22.222,0
1488,101.51,17.555,22.222,0
1487,101.45,17.553,22.222,0
1486,101.4,17.551,22.222,0
1485,101.34,17.549,22.222,0
1484,101.28,17.547,22.222,0
1483,101.23,17.544,22.222,0
1482,101.17,17.542,22.222,0
1481,101.11,17.54,22.222,0
1480,101.05,17.538,22.222,0
1479,101,17.536,22.222,0
1478,100.94,17.534,22.222,0
1477,100.88,17.532,22.222,0
1476,100.83,17.53,22.222,0
1475,100.77,17.528,22.222,0
1474,100.71,17.526,22.222,0
1473,100.66,17.524,22.222,0
1472,100.6,17.521,22.222,0
1471,100.54,17.519,22.222,0
1470,100.48,17.517,22.222,0
1469,100.43,17.515,22.222,0
1468,100.37,17.513,22.222,0
1467,100.31,17.511,22.222,0
1466,100.26,17.509,22.222,0
1465,100.2,17.507,22.222,0
1464,100.14,17.505,22.222,0
1463,100.08,17.503,22.222,0
1462,100.03,17.501,22.222,0
1461,99.97,17.498,22.222,0
1460,99.913,17.496,22.222,0
1459,99.856,17.494,22.222,0
1458,99.799,17.492,22.222,0
1457,99.741,17.49,22.222,0
1456,99.684,17.488,22.222,0
1455,99.627,17.486,22.222,0
1454,99.57,17.484,22.222,0
1453,99.513,17.482,22.222,0
1452,99.455,17.479,22.222,0
1451,99.398,17.477,22.222,0
1450,99.341,17.475,22.222,0
1449,99.284,17.473,22.222,0
1448,99.227,17.471,22.222,0
1447,99.169,17.469,22.222,0
1446,99.112,17.467,22.222,0
1445,99.055,17.465,22.222,0
1444,98.998,17.463,22.222,0
1443,98.94,17.461,22.222,0
1442,98.883,17.459,22.222,0
1441,98.826,17.456,22.222,0
1440,98.768,17.454,22.222,0
1439,98.711,17.452,22.222,0
1438,98.654,17.45,22.222,0
1437,98.597,17.448,22.222,0
1436,98.539,17.446,22.222,0
1435,98.482,17.444,22.222,0
1434,98.425,17.442,22.222,0
1433,98.367,17.44,22.222,0
1432,98.31,17.438,22.222,0
1431,98.253,17.436,22.222,0
1430,98.195,17.433,22.222,0
1429,98.138,17.431,22.222,0
1428,98.08,17.429,22.222,0
1427,98.023,17.427,22.222,0
1426,97.966,17.425,22.222,0
1425,97.908,17.423,22.222,0
1424,97.851,17.421,22.222,0
1423,97.793,17.419,22.222,0
1422,97.736,17.417,22.222,0
1421,97.679,17.414,22.222,0
1420,97.621,17.413,22.222,0
1419,97.564,17.41,22.222,0
1418,97.506,17.408,22.222,0
1417,97.449,17.406,22.222,0
1416,97.391,17.404,22.222,0
1415,97.334,17.402,22.222,0
1414,97.277,17.4,22.222,0
1413,97.219,17.398,22.222,0
1412,97.162,17.396,22.222,0
1411,97.104,17.394,22.222,0
1410,97.047,17.391,22.222,0
1409,96.989,17.389,22.222,0
1408,96.932,17.387,22.222,0
1407,96.874,17.385,22.222,0
1406,96.817,17.383,22.222,0
1405,96.759,17.381,22.222,0
1404,96.701,17.379,22.222,0
1403,96.644,17.377,22.222,0
1402,96.586,17.375,22.222,0
1401,96.529,17.372,22.222,0
1400,96.471,17.371,22.222,0
1399,96.414,17.368,22.222,0
1398,96.356,17.366,22.222,0
1397,96.298,17.364,22.222,0
1396,96.241,17.362,22.222,0
1395,96.183,17.36,22.222,0
1394,96.126,17.358,22.222,0
1393,96.068,17.356,22.222,0
1392,96.01,17.354,22.222,0
1391,95.953,17.352,22.222,0
1390,95.895,17.349,22.222,0
1389,95.838,17.347,22.222,0
1388,95.78,17.345,22.222,0
1387,95.722,17.343,22.222,0
1386,95.665,17.341,22.222,0
1385,95.607,17.339,22.222,0
1384,95.549,17.337,22.222,0
1383,95.492,17.335,22.222,0
1382,95.434,17.333,22.222,0
1381,95.376,17.331,22.222,0
1380,95.318,17.328,22.222,0
1379,95.261,17.326,22.222,0
1378,95.203,17.324,22.222,0
1377,95.145,17.322,22.222,0
1376,95.088,17.32,22.222,0
1375,95.03,17.318,22.222,0
1374,94.972,17.316,22.222,0
1373,94.914,17.314,22.222,0
1372,94.857,17.312,22.222,0
1371,94.799,17.309,22.222,0
1370,94.741,17.308,22.222,0
1369,94.683,17.305,22.222,0
1368,94.625,17.303,22.222,0
1367,94.568,17.301,22.222,0
1366,94.51,17.299,22.222,0
1365,94.452,17.297,22.222,0
1364,94.394,17.295,22.222,0
1363,94.336,17.293,22.222,0
1362,94.279,17.291,22.222,0
1361,94.221,17.289,22.222,0
1360,94.163,17.286,22.222,0
1359,94.105,17.284,22.222,0
1358,94.047,17.282,22.222,0
1357,93.989,17.28,22.222,0
1356,93.931,17.278,22.222,0
1355,93.874,17.276,22.222,0
1354,93.816,17.274,22.222,0
1353,93.758,17.272,22.222,0
1352,93.7,17.27,22.222,0
1351,93.642,17.267,22.222,0
1350,93.584,17.266,22.222,0
1349,93.526,17.263,22.222,0
1348,93.468,17.261,22.222,0
1347,93.41,17.259,22.222,0
1346,93.352,17.257,22.222,0
1345,93.294,17.255,22.222,0
1344,93.236,17.253,22.222,0
1343,93.178,17.251,22.222,0
1342,93.12,17.249,22.222,0
1341,93.062,17.247,22.222,0
1340,93.004,17.244,22.222,0
1339,92.946,17.242,22.222,0
1338,92.888,17.24,22.222,0
1337,92.83,17.238,22.222,0
1336,92.772,17.236,22.222,0
1335,92.714,17.234,22.222,0
1334,92.656,17.232,22.222,0
1333,92.598,17.23,22.222,0
1332,92.54,17.228,22.222,0
1331,92.482,17.226,22.222,0
1330,92.424,17.223,22.222,0
1329,92.366,17.221,22.222,0
1328,92.308,17.219,22.222,0
1327,92.25,17.217,22.222,0
1326,92.192,17.215,22.222,0
1325,92.134,17.213,22.222,0
1324,92.076,17.211,22.222,0
1323,92.018,17.209,22.222,0
1322,91.96,17.207,22.222,0
1321,91.901,17.204,22.222,0
1320,91.843,17.203,22.222,0
1319,91.785,17.2,22.222,0
1318,91.727,17.198,22.222,0
1317,91.669,17.196,22.222,0
1316,91.611,17.194,22.222,0
1315,91.553,17.192,22.222,0
1314,91.494,17.19,22.222,0
1313,91.436,17.188,22.222,0
1312,91.378,17.186,22.222,0
1311,91.32,17.184,22.222,0
1310,91.262,17.181,22.222,0
1309,91.203,17.179,22.222,0
1308,91.145,17.177,22.222,0
1307,91.087,17.175,22.222,0
1306,91.029,17.173,22.222,0
1305,90.971,17.171,22.222,0
1304,90.912,17.169,22.222,0
1303,90.854,17.167,22.222,0
1302,90.796,17.165,22.222,0
1301,90.738,17.162,22.222,0
1300,90.679,17.161,22.222,0
1299,90.621,17.158,22.222,0
1298,90.563,17.156,22.222,0
1297,90.504,17.154,22.222,0
1296,90.446,17.152,22.222,0
1295,90.388,17.15,22.222,0
1294,90.329,17.148,22.222,0
1293,90.271,17.146,22.222,0
1292,90.213,17.144,22.222,0
1291,90.154,17.141,22.222,0
1290,90.096,17.139,22.222,0
1289,90.038,17.137,22.222,0
1288,89.979,17.135,22.222,0
1287,89.921,17.133,22.222,0
1286,89.863,17.131,22.222,0
1285,89.804,17.129,22.222,0
1284,89.746,17.127,22.222,0
1283,89.688,17.125,22.222,0
1282,89.629,17.122,22.222,0
1281,89.571,17.121,22.222,0
1280,89.512,17.118,22.222,0
1279,89.454,17.116,22.222,0
1278,89.395,17.114,22.222,0
1277,89.337,17.112,22.222,0
1276,89.279,17.11,22.222,0
1275,89.22,17.108,22.222,0
1274,89.162,17.106,22.222,0
1273,89.103,17.104,22.222,0
1272,89.045,17.102,22.222,0
1271,88.986,17.099,22.222,0
1270,88.928,17.097,22.222,0
1269,88.869,17.095,22.222,0
1268,88.811,17.093,22.222,0
1267,88.752,17.091,22.222,0
1266,88.694,17.089,22.222,0
1265,88.635,17.087,22.222,0
1264,88.577,17.085,22.222,0
1263,88.518,17.082,22.222,0
1262,88.46,17.081,22.222,0
1261,88.401,17.078,22.222,0
1260,88.343,17.076,22.222,0
1259,88.284,17.074,22.222,0
1258,88.225,17.072,22.222,0
1257,88.167,17.07,22.222,0
1256,88.108,17.068,22.222,0
1255,88.05,17.066,22.222,0
1254,87.991,17.064,22.222,0
1253,87.932,17.062,22.222,0
1252,87.874,17.059,22.222,0
1251,87.815,17.057,22.222,0
1250,87.757,17.055,22.222,0
1249,87.698,17.053,22.222,0
1248,87.639,17.051,22.222,0
1247,87.581,17.049,22.222,0
1246,87.522,17.047,22.222,0
1245,87.463,17.045,22.222,0
1244,87.405,17.043,22.222,0
1243,87.346,17.041,22.222,0
1242,87.287,17.038,22.222,0
1241,87.229,17.036,22.222,0
1240,87.17,17.034,22.222,0
1239,87.111,17.032,22.222,0
1238,87.052,17.03,22.222,0
1237,86.994,17.028,22.222,0
1236,86.935,17.026,22.222,0
1235,86.876,17.024,22.222,0
1234,86.818,17.022,22.222,0
1233,86.759,17.019,22.222,0
1232,86.7,17.017,22.222,0
1231,86.641,17.015,22.222,0
1230,86.582,17.013,22.222,0
1229,86.524,17.011,22.222,0
1228,86.465,17.009,22.222,0
1227,86.406,17.007,22.222,0
1226,86.347,17.005,22.222,0
1225,86.289,17.003,22.222,0
1224,86.23,17.001,22.222,0
1223,86.171,16.998,22.222,0
1222,86.112,16.996,22.222,0
1221,86.053,16.994,22.222,0
1220,85.994,16.992,22.222,0
1219,85.935,16.99,22.222,0
1218,85.877,16.988,22.222,0
1217,85.818,16.986,22.222,0
1216,85.759,16.984,22.222,0
1215,85.7,16.982,22.222,0
1214,85.641,16.979,22.222,0
1213,85.582,16.977,22.222,0
1212,85.523,16.975,22.222,0
1211,85.464,16.973,22.222,0
1210,85.405,16.971,22.222,0
1209,85.347,16.969,22.222,0
1208,85.288,16.967,22.222,0
1207,85.229,16.965,22.222,0
1206,85.17,16.962,22.222,0
1205,85.111,16.961,22.222,0
1204,85.052,16.958,22.222,0
1203,84.993,16.956,22.222,0
1202,84.934,16.954,22.222,0
1201,84.875,16.952,22.222,0
1200,84.816,16.95,22.222,0
1199,84.757,16.948,22.222,0
1198,84.698,16.946,22.222,0
1197,84.639,16.944,22.222,0
1196,84.58,16.942,22.222,0
1195,84.521,16.939,22.222,0
1194,84.462,16.937,22.222,0
1193,84.403,16.935,22.222,0
1192,84.344,16.933,22.222,0
1191,84.285,16.931,22.222,0
1190,84.226,16.929,22.222,0
1189,84.166,16.927,22.222,0
1188,84.107,16.925,22.222,0
1187,84.048,16.922,22.222,0
1186,83.989,16.921,22.222,0
1185,83.93,16.918,22.222,0
1184,83.871,16.916,22.222,0
1183,83.812,16.914,22.222,0
1182,83.753,16.912,22.222,0
1181,83.694,16.91,22.222,0
